"loan_amnt","int_rate","annual_inc","dti","delinq_2yrs","inq_last_6mths","pub_rec","revol_util","total_acc","term_36 months","term_60 months","region_Midwest","region_Northeast","region_South","region_West","grade_A","grade_B","grade_C","grade_D","grade_E","grade_F","grade_G","emp_length_0-3 years","emp_length_4-6 years","emp_length_7-9 years","emp_length_10+ years","home_ownership_MORTGAGE","home_ownership_OWN","home_ownership_RENT","verification_status_Not Verified","verification_status_Source Verified","verification_status_Verified","purpose_group_Big Purchase","purpose_group_Debt","purpose_group_Home","purpose_group_Medical/Other","unpaid_loan"
7500,0.0963,36000,18.83,0,0,0,0.645,17,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
15000,0.1899,58000,12.29,1,3,0,0.074,18,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
13000,0.1417,60000,15.18,0,1,0,0.561,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
25000,0.1974,195000,21.42,0,3,0,0.924,64,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
10000,0.1,45000,6,0,0,0,0.204,11,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
13800,0.0766,105000,21.15,0,2,0,0.384,20,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5000,0.0579,130000,6.25,0,0,0,0.026,43,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
7000,0.1677,70000,0.81,0,1,0,0.458,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
6000,0.1037,118800,16.39,0,0,0,0.845,30,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
5000,0.1343,55000,23.45,0,1,1,0.887,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
10000,0.1751,62000,16.55,0,1,0,0.329,9,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
6000,0.1268,50000,0,0,0,0,0,16,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
15600,0.164,74500,24.85,1,3,1,0.762,45,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
2400,0.1037,38000,9.54,0,0,0,0.44,18,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
35000,0.138,79000,10.8,0,1,0,0,30,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6000,0.1074,50000,5.02,1,3,0,0.82,13,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
9000,0.0729,65000,12.79,0,0,0,0.138,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
19800,0.1936,105000,10.5,0,0,0,0.356,11,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
10000,0.1037,60000,7.8,0,1,0,0.188,22,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8500,0.0692,42000,21.06,0,1,0,0.068,29,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
10000,0.1074,48000,10.4,0,2,0,0.126,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
18000,0.1602,45000,16.32,1,1,0,0.09,17,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
6000,0.1862,130000,8.08,0,3,0,0.767,14,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
7300,0.0729,50000,6.31,0,0,0,0.625,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
30000,0.1491,130000,13.76,0,0,0,0.786,20,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
24000,0.138,106000,16.95,0,3,0,0.699,28,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
35000,0.1751,130000,14.27,0,6,0,0.268,35,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
14550,0.1074,50000,23.4,0,0,0,0.629,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
30000,0.1677,170000,13.37,0,2,0,0.19,39,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
18000,0.1111,70800,6.54,0,0,0,0.042,26,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4000,0.1,185000,19.36,0,0,0,0.638,56,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
10000,0.0766,65000,5.06,0,0,0,0.533,7,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2500,0.1037,36500,19.66,1,0,0,0.337,29,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4375,0.0542,17760,20.2,0,0,0,0.077,24,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
12000,0.1565,70000,18.01,0,0,0,0.954,11,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
6000,0.0766,68000,24.26,0,1,0,0.924,46,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5000,0.1074,45000,22.91,0,0,0,0.722,27,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1800,0.0692,14400,6.42,0,1,0,0.011,19,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
10000,0.0766,80000,20.25,0,2,0,0.578,31,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
20000,0.2048,52000,8.19,0,2,0,0.479,15,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3000,0.1306,38000,1.17,0,1,0,0.207,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
7275,0.0542,16000,8.1,0,2,0,0.212,26,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
10000,0.1491,40000,18.45,3,0,0,0.383,21,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5000,0.0766,61000,21.34,0,0,0,0.833,13,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5000,0.1037,38000,19.04,0,1,0,0.275,34,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
14000,0.1491,57000,23.6,0,0,0,0.907,32,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
6000,0.1111,59366,22.88,0,2,0,0.36,13,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
15875,0.1528,36000,22.1,0,2,0,0.821,29,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
15000,0.1825,35000,13.65,0,0,0,0.94,20,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
35000,0.1268,144000,5.83,0,0,0,0.092,20,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
9925,0.1306,24168,15.69,0,2,0,0.663,9,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
21000,0.1037,2e+05,8.25,0,0,0,0.24,16,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
21850,0.1528,60000,9.14,0,0,0,0.391,27,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
15000,0.1528,70000,22.37,0,2,0,0.554,48,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
12000,0.0692,154000,10.11,0,1,0,0.505,32,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
4000,0.0542,40000,2.28,0,0,0,0.143,6,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
3000,0.1111,55000,21.58,0,2,0,0.649,19,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
5000,0.1565,24000,19.65,0,0,0,0.858,6,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
13000,0.0729,36000,26,0,0,0,0.059,19,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
12000,0.1074,90000,6.52,0,0,0,0.35,24,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1500,0.1343,47800,19.31,0,3,0,0.957,26,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
28000,0.1111,151200,8.6,0,0,0,0.322,31,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
14000,0.0729,57600,12.31,0,0,0,0.559,17,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
7200,0.1074,117000,20.53,0,0,0,0.812,16,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
7000,0.1417,59000,20.87,0,1,0,0.797,22,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
10000,0.1417,79000,13.84,0,1,0,0.822,38,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1800,0.0542,33000,18.75,0,0,0,0.105,21,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
8000,0.1268,139000,18.78,0,0,0,0.889,43,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
8500,0.0579,66200,7.54,0,0,0,0.221,17,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
4525,0.1528,48000,13.78,0,0,1,0.634,17,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
27000,0.164,94800,21.97,0,2,0,0.578,43,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
27500,0.1306,70000,25.15,0,0,0,0.167,23,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
13000,0.1111,86000,17.39,0,1,0,0,19,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
15000,0.1074,76000,23.92,0,0,0,0.7,20,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
16000,0.1974,77368,15.48,0,2,0,0.638,27,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
12000,0.1037,145000,18.33,0,0,1,0.819,33,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
30000,0.1825,210000,20.32,0,0,0,0.395,33,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
14000,0.0766,201000,10.39,0,2,0,0.535,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
10625,0.164,34560,21.7,0,0,0,0.86,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
17000,0.1454,92000,18.9,0,0,0,0.794,36,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
10000,0.1974,54777,10.19,0,1,0,0.766,13,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
5875,0.1454,56000,16.54,0,3,0,0.789,18,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
35000,0.2122,58000,16.14,0,0,0,0.985,8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
8000,0.0542,53688,25.12,0,0,0,0.375,22,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
10500,0.1528,43160,20.07,1,0,0,0.604,24,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
12000,0.1343,75000,3.28,0,6,0,0.205,19,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
10000,0.1528,108000,15.62,0,2,0,0.784,17,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
9500,0.0542,55000,7.37,0,0,0,0.141,51,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
7000,0.0766,60000,11.2,0,0,0,0.464,22,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
5500,0.1528,50000,23.54,0,0,0,0.997,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
9000,0.0542,36000,22.93,0,0,0,0.375,47,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2500,0.0766,42228,23.22,0,0,0,0.393,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
4000,0.0579,48000,28.18,0,0,0,0.423,14,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
12000,0.1268,71500,13.01,0,1,0,0.532,25,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
8800,0.1,1e+05,7.9,0,0,0,0.486,21,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6625,0.0766,77385.19,15.09,0,0,0,0.846,24,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
4500,0.0766,35000,19.13,0,0,0,0.539,15,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
28000,0.1825,85000,15.53,0,1,0,0.789,12,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
26000,0.1528,52000,17.95,0,0,0,0.261,63,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
8400,0.1037,70000,18.17,0,0,0,0.253,30,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
12000,0.138,49000,24.96,0,1,1,0.457,35,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
8000,0.1268,114000,22.88,0,1,1,0.55,34,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
12250,0.1862,52000,24.92,0,1,0,0.666,18,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5000,0.1417,40000,12.06,0,1,0,0.746,14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
17250,0.1306,89000,13.55,0,0,0,0.583,25,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
4000,0.1037,150000,14.22,0,0,0,0.894,19,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9600,0.0729,50500,27.91,0,0,0,0.5,27,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
10000,0.0766,65000,14.57,0,1,0,0.205,37,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
10000,0.1899,110000,12.93,0,1,0,0.659,20,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
25000,0.1862,72000,14.77,0,1,0,0.795,32,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6000,0.1454,40000,23.34,0,3,0,0.048,47,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
10000,0.0579,150000,6.49,0,0,0,0.13,35,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
6000,0.0579,61500,20.29,0,1,0,0.244,40,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
5600,0.0729,52000,16.62,1,0,0,0.252,31,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
9750,0.1037,68000,4.25,0,0,0,0.676,25,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6000,0.0766,47000,24.61,0,0,0,0.908,11,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
7025,0.0542,20000,17.4,0,0,0,0.025,8,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
12000,0.0579,80000,4.18,0,0,0,0.196,30,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
10000,0.1,50000,12.86,0,0,1,0.664,21,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
10000,0.0692,52000,18.81,0,0,0,0.339,29,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
6000,0.0579,45378,24.54,0,3,0,0.062,34,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
9125,0.0579,45000,16.51,0,1,0,0.077,31,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3000,0.0542,43500,9.9,0,0,0,0.096,20,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5000,0.0963,60000,20.22,0,0,0,0.86,42,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
12000,0.1111,53000,21.31,0,1,0,0.704,39,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
10000,0.0963,158000,22.24,0,1,0,0.71,22,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
5000,0.0729,48000,20.18,0,0,0,0.114,16,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
11500,0.0963,71738,15.89,0,3,0,0.199,27,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
8000,0.1111,46000,16.83,1,1,0,0.247,26,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3000,0.0729,30000,26.96,0,2,0,0.478,21,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
15600,0.1602,46800,3.62,0,3,0,0.398,14,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8400,0.0729,117014,12.87,0,0,0,0.551,47,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
5000,0.1343,53760,12.12,0,1,0,0.819,9,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
13000,0.1565,70000,14.52,0,0,1,0.308,16,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
4000,0.138,70000,10.78,0,2,1,0.473,11,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
4200,0.0963,40000,16.77,0,0,0,0.911,10,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
20000,0.1417,75000,10.24,0,2,0,0.085,36,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2500,0.1,36000,17.4,0,0,0,0.518,14,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
12000,0.0729,61000,17.94,0,0,0,0.757,21,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
12000,0.1825,67200,12.11,8,1,1,0.651,17,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
13800,0.1602,107000,6.17,0,0,0,0.202,15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
21850,0.1788,60000,24.74,0,2,0,0.986,32,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6600,0.1037,44000,27.84,0,1,0,0.279,28,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
10000,0.0692,51000,10.54,0,1,0,0.153,14,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
21000,0.1677,81000,13.08,0,0,0,0.953,18,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4000,0.0729,14400,2.08,0,0,0,0.045,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
8000,0.1074,45996,16.23,0,0,0,0.445,13,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
15000,0.1974,38400,4.44,0,3,0,0.208,17,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
35000,0.1714,84615,10.99,0,0,0,0.924,36,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
20700,0.1491,56500,29.27,0,0,0,0.608,30,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
10500,0.0729,35220,14.07,0,1,0,0.512,21,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5000,0.1306,120000,12.64,0,2,0,0.729,25,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
22500,0.2048,145000,12.03,0,2,0,0.766,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
3200,0.0579,55000,4.1,0,0,0,0,14,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2800,0.0766,59385.6,3.58,0,0,0,0.554,14,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
10000,0.1037,110000,5.73,0,0,1,0.797,21,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
12000,0.1528,60000,24.02,3,2,0,0.786,26,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
5000,0.1074,55000,18.57,0,1,1,0.747,19,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
5250,0.0766,24000,13.4,0,3,0,0.171,9,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
5700,0.0766,72800,17.39,0,1,0,0.746,33,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7200,0.1343,108000,8.59,1,1,0,0.279,34,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
2200,0.0729,36000,8.13,0,0,0,0.021,20,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
6000,0.0692,58000,16.18,0,0,0,0.611,19,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
9200,0.1,62000,22.94,0,0,0,0.768,27,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
25000,0.1788,80000,18.06,1,0,0,0.795,51,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
